Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Great Britain,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
8361,54.34309457,39.99591265,13.81479589,156.5031417,129.1356095,52.65533736,291.8842769,50.25918028,0.058648753,2.67E-06,0,528.747385,57.9179382,42.03079947,267.7487581,141.106141,1.26135992,504.6237565,0.024411445,0.104998507,0.050676754,100.874824,22.43485321,30.30323856,0,182.7872787,193.1538938,159.509804,160.4519505,80.59572919,9.478384017,3120.752998,0.366297346,16.65120659,399.2391455
8362,106.8788209,132.0584761,37.12341509,321.4851884,378.4487117,136.4636255,478.0744635,178.6195935,9.034342755,1.289699996,0.680029539,1280.245739,426.3159716,408.7798989,778.9583648,348.5198602,107.110906,1244.419085,12.56758958,14.97726181,0.88601056,174.5625707,41.59253332,100.2973933,5.399915677,615.1558902,644.6523265,641.4221875,305.8696996,211.110411,27.98442824,8088.639496,24.75032736,98.58658817,1251.866795
8363,147.833819,215.3485958,64.47753739,464.5941465,610.7423488,236.0253396,608.6622787,317.7513136,27.51104294,7.559219485,41.60784178,2123.733824,925.1712072,918.8065846,1283.164434,542.6814139,343.1689407,1898.444248,60.16026929,52.55817122,2.049347403,217.0031237,53.89469401,161.0078909,136.6716217,1032.904571,1030.105946,1145.555498,442.2269941,322.2774235,43.74765578,12619.12093,152.0308553,187.6521878,2116.962824
8364,166.1819881,262.1204366,94.31492241,536.5785417,761.8595792,300.7417163,668.558226,392.3555114,38.0249618,13.79278615,129.1652527,2656.266597,1324.699583,1230.388818,1614.726837,638.3507165,657.4852592,2331.431699,100.5397636,92.27320891,2.976760206,221.1753979,53.31276608,200.0946387,344.1059004,1257.478691,1340.516679,1484.475153,525.5163882,371.8226527,51.73341846,15529.60324,308.3157386,248.5343043,2694.723193
8365,162.2414021,267.5148028,113.1126859,525.4690536,801.3881555,317.7652211,651.5416916,377.2008645,36.34122565,16.63680346,156.5085535,2751.440931,1461.879157,1285.922832,1738.324826,634.5318222,932.6790028,2436.880501,115.5442941,120.7736287,3.67220841,203.8492441,44.31330164,199.9348401,419.5204972,1174.210839,1476.0672,1562.47492,530.2955478,355.5036928,55.55523419,16205.42118,299.8520471,266.917967,2754.411772
8366,134.056494,227.7052152,99.16554949,440.6941255,730.8080189,273.5154645,559.7312903,282.3601875,26.52287852,14.51508726,91.31576509,2401.290796,1299.472838,1089.580089,1644.285151,508.727889,968.5671601,2216.299699,98.82071369,116.1695741,3.945129657,171.9246166,40.19386443,163.3009366,313.8675277,863.4301663,1300.749058,1391.621417,446.8405137,275.9359604,53.01383741,14287.99281,143.7887768,247.4374695,2307.939847
8367,85.9624972,148.733964,58.970979,293.3555819,559.3470381,187.5284341,405.5569807,154.9667744,13.30940213,7.130873266,16.36727952,1584.872475,860.4438583,618.9710462,1279.849385,294.900365,697.9276559,1678.390659,54.43267271,77.2989134,3.306195771,112.7963125,30.10711359,63.33900688,107.1044178,403.5286504,974.2101079,1040.008667,282.3556946,146.4878064,37.94704343,10607.38785,21.51797836,189.2585056,1397.541958
8368,30.34957975,55.02151494,9.061159335,110.6389986,308.6256304,71.10493316,204.8689322,39.6013879,2.061076742,0.329340596,0.088550343,531.3091115,322.2112714,121.3921484,778.4995913,73.44588185,296.2075365,891.0306581,9.903912468,20.06320432,1.719746331,35.06795602,11.02855526,3.590158862,3.983240191,45.76652081,575.5729878,533.2691255,79.96896893,25.968503,16.21980002,5815.656971,0.637632626,102.0330432,407.155304
8369,0.528195545,1.66979696,0,2.847018689,59.04909858,2.506910053,27.25334346,0.057199946,0,0,0,10.79359822,15.61091041,0.199068046,259.2348132,0.08264226,11.61813065,166.2569877,0,0.002794064,0.233191899,0.09609951,0.188093197,0,0,0,197.4978399,76.96234187,0.061892934,9.27E-05,0.690071074,1309.169236,0,14.46904825,8.321134198
8370,0,0,0,0,6.18E-05,0,0,0,0,0,0,0,0,0,3.983041687,0,0,0.053257411,0,0,0,0,0,0,0,0,4.582284719,0,0,0,0,14.79125632,0,0,0
8371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007057515,0,0,0
8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,0,0,0,0,0,0,0.106785853,0,0,0,0,0.040675806,0,0,0,0,0,0,0,0,0,0.002011909,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,12.04383239,0.313570378,0.260258184,18.95468048,1.66100724,4.015114438,83.26269179,0.125946582,0,0,0,63.96102796,0,0,5.720380489,8.203558805,0,56.69647671,0,0,0,28.81636386,3.516478198,0.443459133,0,4.015553599,2.597458712,0.788111898,32.21043135,2.982348008,0.080005641,300.7923034,0,0,38.06972311
8385,55.62204736,33.44252667,18.45521815,168.7725177,105.3047258,69.07777546,260.0994191,25.3131079,0.072549308,7.18E-06,0,576.6952641,33.93718709,38.45191488,199.8629469,94.08886438,3.426535966,606.3711406,0.047847949,0.150144765,0.05260402,109.1184304,21.75593729,55.78253503,0,107.3639942,357.942606,157.694106,179.2372188,41.22395544,10.91715342,4102.091712,0.350068559,19.02015077,563.4015811
8386,104.7848324,98.95429283,64.27015358,342.6961593,313.2561052,167.0056228,429.8985134,84.23756009,13.34669712,3.618776787,0.653401929,1352.747994,290.4050489,406.7787737,560.0464987,219.8588599,217.1032142,1477.603057,18.28993153,23.11918265,1.024680067,181.9111569,41.2760462,181.5856128,10.13882492,268.1025834,1204.391183,595.2003253,355.6429037,90.99553957,34.16757341,9913.403014,25.00992276,99.70839428,1562.282103
8387,141.7727385,142.7416043,106.0098536,471.7140368,525.4581259,250.4492148,556.5759064,130.9539003,46.67309441,20.07752873,28.82391913,1994.238227,686.2511315,896.7150584,894.3042874,341.4083953,537.0542798,2290.872199,79.40261083,88.58833746,3.921258437,232.4584837,54.49704047,311.0254248,247.6362679,403.1879216,2005.588673,1045.775484,493.5466218,134.0653883,55.59008119,15280.1602,143.5115978,174.0898815,2552.878776
8388,156.3982613,170.944936,106.3485513,532.6761266,680.3267896,296.0941628,593.0543978,152.9947342,76.63587605,34.57373192,81.67882354,2233.424119,1090.734377,1148.020533,1149.338003,431.2415037,667.6083107,2807.74131,140.2689612,155.8902993,9.798340021,253.6787602,60.32652906,373.492794,585.1870625,485.6792243,2550.128622,1392.427135,556.2491956,150.8081027,73.98044252,18995.46698,278.6723495,225.6965581,3089.462702
8389,150.4373152,173.7491297,93.404176,520.3403373,728.4901699,298.7755838,602.3740494,145.2252195,87.80931458,33.92159407,101.8075688,2005.817459,1329.302033,1046.753267,1268.789462,437.1883847,492.5600594,2931.562256,168.7199229,191.3991889,13.95034085,242.5212913,58.22342109,348.287797,690.7416643,465.1295176,2716.482019,1500.983821,538.7237363,133.401063,68.7546178,19828.07911,291.406641,216.2210626,3114.431155
