Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GB,04.07.2018 20:00 - 04.07.2018 20:30 (CET),2225,0,0,20239,0,0,0,0,0,315,238,0,0,6689,25,0,1380,0,217,564
BZN|GB,04.07.2018 20:30 - 04.07.2018 21:00 (CET),2229,0,0,19892,0,0,0,0,0,846,240,0,0,6686,25,0,927,0,221,556
BZN|GB,04.07.2018 21:00 - 04.07.2018 21:30 (CET),2240,0,0,19757,0,0,0,0,0,357,205,0,0,6689,25,0,496,0,208,547
BZN|GB,04.07.2018 21:30 - 04.07.2018 22:00 (CET),2240,0,0,19639,0,0,0,0,0,158,192,0,0,6698,26,0,193,0,217,534
BZN|GB,04.07.2018 22:00 - 04.07.2018 22:30 (CET),2184,0,0,19209,0,0,0,0,0,581,113,0,0,6684,27,0,35,0,200,537
BZN|GB,04.07.2018 22:30 - 04.07.2018 23:00 (CET),2211,0,0,19129,0,0,0,0,0,154,112,0,0,6692,27,0,9,0,191,575
BZN|GB,04.07.2018 23:00 - 04.07.2018 23:30 (CET),2259,0,0,18837,0,0,0,0,0,202,74,0,0,6702,27,0,9,0,152,569
BZN|GB,04.07.2018 23:30 - 05.07.2018 00:00 (CET),2254,0,0,18313,100,0,0,0,0,151,55,0,0,6686,27,0,8,0,151,642
BZN|GB,05.07.2018 00:00 - 05.07.2018 00:30 (CET),1922,0,0,15767,211,0,0,0,0,102,54,0,0,6686,26,0,7,0,152,736
BZN|GB,05.07.2018 00:30 - 05.07.2018 01:00 (CET),1634,0,0,14025,246,0,0,0,0,53,53,0,0,6680,27,0,6,0,152,765
BZN|GB,05.07.2018 01:00 - 05.07.2018 01:30 (CET),1632,0,0,12538,254,0,0,0,0,0,20,0,0,6682,27,0,5,0,156,847
BZN|GB,05.07.2018 01:30 - 05.07.2018 02:00 (CET),1634,0,0,11276,243,0,0,0,0,0,20,0,0,6683,27,0,4,0,145,817
BZN|GB,05.07.2018 02:00 - 05.07.2018 02:30 (CET),1633,0,0,10790,240,0,0,0,0,0,20,0,0,6689,27,0,3,0,138,941
BZN|GB,05.07.2018 02:30 - 05.07.2018 03:00 (CET),1622,0,0,10327,242,0,0,0,0,0,20,0,0,6686,27,0,2,0,135,1085
BZN|GB,05.07.2018 03:00 - 05.07.2018 03:30 (CET),1608,0,0,9798,241,0,0,0,0,0,20,0,0,6686,27,0,1,0,140,1247
BZN|GB,05.07.2018 03:30 - 05.07.2018 04:00 (CET),1614,0,0,9258,243,0,0,0,0,0,20,0,0,6689,27,0,1,0,143,1242
BZN|GB,05.07.2018 04:00 - 05.07.2018 04:30 (CET),1607,0,0,9046,244,0,0,0,0,0,20,0,0,6691,27,0,1,0,149,1352
BZN|GB,05.07.2018 04:30 - 05.07.2018 05:00 (CET),1613,0,0,8881,236,0,0,0,0,0,20,0,0,6683,27,0,2,0,156,1482
BZN|GB,05.07.2018 05:00 - 05.07.2018 05:30 (CET),1635,0,0,8727,241,0,0,0,0,0,20,0,0,6688,27,0,1,0,153,1546
BZN|GB,05.07.2018 05:30 - 05.07.2018 06:00 (CET),1639,0,0,8513,242,0,0,0,0,0,20,0,0,6689,27,0,2,0,140,1618
BZN|GB,05.07.2018 06:00 - 05.07.2018 06:30 (CET),1642,0,0,9242,240,0,0,0,0,0,20,0,0,6684,27,0,38,0,147,1611
BZN|GB,05.07.2018 06:30 - 05.07.2018 07:00 (CET),1645,0,0,9982,244,0,0,0,0,0,20,0,0,6695,27,0,207,0,156,1533
BZN|GB,05.07.2018 07:00 - 05.07.2018 07:30 (CET),1636,0,0,11132,200,0,0,0,0,0,39,0,0,6695,27,0,503,0,172,1510
BZN|GB,05.07.2018 07:30 - 05.07.2018 08:00 (CET),1580,0,0,13586,0,0,0,0,0,0,39,0,0,6693,27,0,926,0,259,1514
BZN|GB,05.07.2018 08:00 - 05.07.2018 08:30 (CET),1598,0,0,15894,0,0,0,0,0,159,39,0,0,6695,26,0,1430,0,276,1609
BZN|GB,05.07.2018 08:30 - 05.07.2018 09:00 (CET),1822,0,0,17850,0,0,0,0,0,176,39,0,0,6693,27,0,2050,0,221,1658
BZN|GB,05.07.2018 09:00 - 05.07.2018 09:30 (CET),2107,0,0,18078,0,0,0,0,0,247,83,0,0,6692,27,0,1706,0,180,1607
BZN|GB,05.07.2018 09:30 - 05.07.2018 10:00 (CET),2155,0,0,18103,0,0,0,0,0,374,83,0,0,6697,27,0,3470,0,206,1424
BZN|GB,05.07.2018 10:00 - 05.07.2018 10:30 (CET),2104,0,0,18190,0,0,0,0,0,414,107,0,0,6693,27,0,4130,0,213,1464
BZN|GB,05.07.2018 10:30 - 05.07.2018 11:00 (CET),2178,0,0,18127,0,0,0,0,0,446,141,0,0,6699,27,0,4880,0,188,1434
BZN|GB,05.07.2018 11:00 - 05.07.2018 11:30 (CET),2214,0,0,17709,0,0,0,0,0,418,141,0,0,6691,27,0,5640,0,235,1470
BZN|GB,05.07.2018 11:30 - 05.07.2018 12:00 (CET),2124,0,0,17460,0,0,0,0,0,709,106,0,0,6689,27,0,6290,0,245,1436
BZN|GB,05.07.2018 12:00 - 05.07.2018 12:30 (CET),2119,0,0,17402,0,0,0,0,0,934,98,0,0,6687,26,0,6760,0,237,1336
BZN|GB,05.07.2018 12:30 - 05.07.2018 13:00 (CET),1987,0,0,18068,0,0,0,0,0,458,101,0,0,6681,26,0,6930,0,283,1236
BZN|GB,05.07.2018 13:00 - 05.07.2018 13:30 (CET),1956,0,0,18104,0,0,0,0,0,306,111,0,0,6680,26,0,7110,0,413,1231
BZN|GB,05.07.2018 13:30 - 05.07.2018 14:00 (CET),1946,0,0,17651,0,0,0,0,0,730,97,0,0,6677,26,0,7270,0,437,1234
BZN|GB,05.07.2018 14:00 - 05.07.2018 14:30 (CET),1936,0,0,17716,0,0,0,0,0,425,62,0,0,6683,26,0,7410,0,451,1319
BZN|GB,05.07.2018 14:30 - 05.07.2018 15:00 (CET),1920,0,0,17527,0,0,0,0,0,364,66,0,0,6685,26,0,7380,0,540,1351
BZN|GB,05.07.2018 15:00 - 05.07.2018 15:30 (CET),1903,0,0,17338,0,0,0,0,0,303,71,0,0,6687,27,0,6994,0,591,1372
BZN|GB,05.07.2018 15:30 - 05.07.2018 16:00 (CET),1935,0,0,17302,0,0,0,0,0,236,71,0,0,6683,26,0,6860,0,579,1397
BZN|GB,05.07.2018 16:00 - 05.07.2018 16:30 (CET),1992,0,0,17155,0,0,0,0,0,183,71,0,0,6678,27,0,6470,0,582,1515
BZN|GB,05.07.2018 16:30 - 05.07.2018 17:00 (CET),1990,0,0,17280,0,0,0,0,0,193,119,0,0,6679,27,0,6150,0,710,1445
BZN|GB,05.07.2018 17:00 - 05.07.2018 17:30 (CET),1995,0,0,17930,0,0,0,0,0,154,227,0,0,6680,27,0,5540,0,766,1525
BZN|GB,05.07.2018 17:30 - 05.07.2018 18:00 (CET),1937,0,0,18300,0,0,0,0,0,399,249,0,0,6684,27,0,4820,0,815,1566
BZN|GB,05.07.2018 18:00 - 05.07.2018 18:30 (CET),1884,0,0,18838,0,0,0,0,0,599,271,0,0,6671,27,0,4170,0,800,1606
BZN|GB,05.07.2018 18:30 - 05.07.2018 19:00 (CET),1938,0,0,18728,0,0,0,0,0,863,276,0,0,6678,27,0,3470,0,727,1618
BZN|GB,05.07.2018 19:00 - 05.07.2018 19:30 (CET),1944,0,0,18783,0,0,0,0,0,713,276,0,0,6682,27,0,2790,0,667,1656
BZN|GB,05.07.2018 19:30 - 05.07.2018 20:00 (CET),1973,0,0,19073,0,0,0,0,0,556,275,0,0,6681,27,0,2160,0,676,1547
BZN|GB,05.07.2018 20:00 - 05.07.2018 20:30 (CET),2013,0,0,19077,0,0,0,0,0,572,215,0,0,6682,27,0,1580,0,617,1520
BZN|GB,05.07.2018 20:30 - 05.07.2018 21:00 (CET),2035,0,0,19182,0,0,0,0,0,384,185,0,0,6685,26,0,1040,0,632,1438
BZN|GB,05.07.2018 21:00 - 05.07.2018 21:30 (CET),2037,0,0,19178,0,0,0,0,0,374,153,0,0,6682,26,0,567,0,656,1279
BZN|GB,05.07.2018 21:30 - 05.07.2018 22:00 (CET),2038,0,0,19174,0,0,0,0,0,363,121,0,0,6679,27,0,209,0,638,1198
BZN|GB,05.07.2018 22:00 - 05.07.2018 22:30 (CET),2042,0,0,19256,0,0,0,0,0,445,45,0,0,6683,27,0,31,0,528,1053
BZN|GB,05.07.2018 22:30 - 05.07.2018 23:00 (CET),2053,0,0,19105,0,0,0,0,0,162,43,0,0,6693,27,0,9,0,534,1007
BZN|GB,05.07.2018 23:00 - 05.07.2018 23:30 (CET),2059,0,0,19298,0,0,0,0,0,352,18,0,0,6691,27,0,3,0,437,893
BZN|GB,05.07.2018 23:30 - 06.07.2018 00:00 (CET),1796,0,0,18631,116,0,0,0,0,193,30,0,0,6690,27,0,3,0,390,851
BZN|GB,06.07.2018 00:00 - 06.07.2018 00:30 (CET),1284,0,0,16893,247,0,0,0,0,265,32,0,0,6695,26,0,3,0,366,731
BZN|GB,06.07.2018 00:30 - 06.07.2018 01:00 (CET),938,0,0,14915,250,0,0,0,0,336,34,0,0,6675,27,0,3,0,321,680
BZN|GB,06.07.2018 01:00 - 06.07.2018 01:30 (CET),960,0,0,14437,244,0,0,0,0,0,36,0,0,6680,26,0,3,0,299,567
BZN|GB,06.07.2018 01:30 - 06.07.2018 02:00 (CET),960,0,0,13783,245,0,0,0,0,0,35,0,0,6681,26,0,3,0,283,533
BZN|GB,06.07.2018 02:00 - 06.07.2018 02:30 (CET),985,0,0,13120,242,0,0,0,0,0,35,0,0,6679,25,0,3,0,269,470
BZN|GB,06.07.2018 02:30 - 06.07.2018 03:00 (CET),982,0,0,13073,242,0,0,0,0,0,34,0,0,6681,26,0,3,0,253,450
BZN|GB,06.07.2018 03:00 - 06.07.2018 03:30 (CET),983,0,0,12912,239,0,0,0,0,0,32,0,0,6676,27,0,1,0,197,392
BZN|GB,06.07.2018 03:30 - 06.07.2018 04:00 (CET),988,0,0,12828,241,0,0,0,0,0,32,0,0,6675,27,0,2,0,200,374
BZN|GB,06.07.2018 04:00 - 06.07.2018 04:30 (CET),987,0,0,12588,243,0,0,0,0,0,31,0,0,6684,27,0,2,0,231,331
BZN|GB,06.07.2018 04:30 - 06.07.2018 05:00 (CET),986,0,0,12633,241,0,0,0,0,0,31,0,0,6677,27,0,1,0,231,328
BZN|GB,06.07.2018 05:00 - 06.07.2018 05:30 (CET),986,0,0,12585,241,0,0,0,0,0,31,0,0,6680,27,0,1,0,203,324
BZN|GB,06.07.2018 05:30 - 06.07.2018 06:00 (CET),985,0,0,12428,244,0,0,0,0,0,31,0,0,6678,27,0,1,0,194,341
BZN|GB,06.07.2018 06:00 - 06.07.2018 06:30 (CET),987,0,0,12180,243,0,0,0,0,0,31,0,0,6677,27,0,30,0,184,331
BZN|GB,06.07.2018 06:30 - 06.07.2018 07:00 (CET),986,0,0,12782,241,0,0,0,0,0,31,0,0,6677,27,0,215,0,169,373
BZN|GB,06.07.2018 07:00 - 06.07.2018 07:30 (CET),983,0,0,12921,238,0,0,0,0,0,32,0,0,6681,27,0,503,0,146,375
BZN|GB,06.07.2018 07:30 - 06.07.2018 08:00 (CET),1126,0,0,14496,243,0,0,0,0,0,32,0,0,6675,26,0,896,0,139,382
BZN|GB,06.07.2018 08:00 - 06.07.2018 08:30 (CET),1546,0,0,16522,243,0,0,0,0,183,40,0,0,6679,27,0,1400,0,157,374
BZN|GB,06.07.2018 08:30 - 06.07.2018 09:00 (CET),2086,0,0,17152,417,0,0,0,0,543,66,0,0,6683,27,0,1970,0,143,365
BZN|GB,06.07.2018 09:00 - 06.07.2018 09:30 (CET),2113,0,0,18297,270,0,0,0,0,654,120,0,0,6680,27,0,2223,0,15,286
BZN|GB,06.07.2018 09:30 - 06.07.2018 10:00 (CET),2071,0,0,18627,0,0,0,0,0,426,259,0,0,6685,27,0,3450,0,138,444
BZN|GB,06.07.2018 10:00 - 06.07.2018 10:30 (CET),2142,0,0,18614,0,0,0,0,0,487,276,0,0,6684,27,0,4300,0,139,468
BZN|GB,06.07.2018 10:30 - 06.07.2018 11:00 (CET),2214,0,0,18485,0,0,0,0,0,331,201,0,0,6688,26,0,5190,0,150,502
BZN|GB,06.07.2018 11:00 - 06.07.2018 11:30 (CET),2193,0,0,18529,0,0,0,0,0,339,185,0,0,6694,27,0,5990,0,161,548
BZN|GB,06.07.2018 11:30 - 06.07.2018 12:00 (CET),2209,0,0,18214,0,0,0,0,0,294,158,0,0,6686,27,0,6700,0,164,574
BZN|GB,06.07.2018 12:00 - 06.07.2018 12:30 (CET),2211,0,0,18230,0,0,0,0,0,237,137,0,0,6686,26,0,7350,0,171,669
BZN|GB,06.07.2018 12:30 - 06.07.2018 13:00 (CET),2206,0,0,17964,0,0,0,0,0,189,128,0,0,6685,26,0,7840,0,167,691
BZN|GB,06.07.2018 13:00 - 06.07.2018 13:30 (CET),2196,0,0,17557,0,0,0,0,0,366,123,0,0,6679,26,0,8170,0,153,756
BZN|GB,06.07.2018 13:30 - 06.07.2018 14:00 (CET),2170,0,0,17307,0,0,0,0,0,151,105,0,0,6682,27,0,8360,0,147,747
BZN|GB,06.07.2018 14:00 - 06.07.2018 14:30 (CET),2202,0,0,17120,0,0,0,0,0,370,45,0,0,6681,27,0,8330,0,163,790
BZN|GB,06.07.2018 14:30 - 06.07.2018 15:00 (CET),2199,0,0,17080,0,0,0,0,0,451,46,0,0,6673,27,0,8100,0,159,774
BZN|GB,06.07.2018 15:00 - 06.07.2018 15:30 (CET),2140,0,0,17319,0,0,0,0,0,252,46,0,0,6671,26,0,8008,0,165,847
BZN|GB,06.07.2018 15:30 - 06.07.2018 16:00 (CET),2132,0,0,17327,0,0,0,0,0,350,58,0,0,6668,27,0,7360,0,182,890
BZN|GB,06.07.2018 16:00 - 06.07.2018 16:30 (CET),2160,0,0,17425,0,0,0,0,0,385,88,0,0,6673,27,0,6760,0,205,929
BZN|GB,06.07.2018 16:30 - 06.07.2018 17:00 (CET),2195,0,0,17595,0,0,0,0,0,280,115,0,0,6667,27,0,6260,0,218,969
BZN|GB,06.07.2018 17:00 - 06.07.2018 17:30 (CET),2193,0,0,17689,0,0,0,0,0,276,140,0,0,6694,26,0,5690,0,226,1022
BZN|GB,06.07.2018 17:30 - 06.07.2018 18:00 (CET),2186,0,0,17980,0,0,0,0,0,237,192,0,0,6778,27,0,5040,0,229,1013
BZN|GB,06.07.2018 18:00 - 06.07.2018 18:30 (CET),2179,0,0,18028,0,0,0,0,0,590,284,0,0,6785,27,0,4290,0,280,1111
BZN|GB,06.07.2018 18:30 - 06.07.2018 19:00 (CET),2197,0,0,18107,0,0,0,0,0,977,281,0,0,6786,27,0,3480,0,27,606
BZN|GB,06.07.2018 19:00 - 06.07.2018 19:30 (CET),2194,0,0,18234,0,0,0,0,0,865,281,0,0,6815,26,0,2830,0,296,1098
BZN|GB,06.07.2018 19:30 - 06.07.2018 20:00 (CET),2197,0,0,18345,0,0,0,0,0,1075,281,0,0,6820,27,0,2180,0,304,1070
BZN|GB,06.07.2018 20:00 - 06.07.2018 20:30 (CET),2196,0,0,18528,0,0,0,0,0,804,263,0,0,6822,27,0,1570,0,33,566
BZN|GB,06.07.2018 20:30 - 06.07.2018 21:00 (CET),2200,0,0,18480,0,0,0,0,0,712,203,0,0,6822,27,0,1020,0,404,952
BZN|GB,06.07.2018 21:00 - 06.07.2018 21:30 (CET),2205,0,0,18432,0,0,0,0,0,621,142,0,0,6821,27,0,569,0,503,872
BZN|GB,06.07.2018 21:30 - 06.07.2018 22:00 (CET),2202,0,0,18079,0,0,0,0,0,170,128,0,0,6826,27,0,226,0,476,778
BZN|GB,06.07.2018 22:00 - 06.07.2018 22:30 (CET),2203,0,0,17775,0,0,0,0,0,583,52,0,0,6828,27,0,42,0,506,738
BZN|GB,06.07.2018 22:30 - 06.07.2018 23:00 (CET),2196,0,0,17913,0,0,0,0,0,199,52,0,0,6827,27,0,6,0,497,719
BZN|GB,06.07.2018 23:00 - 06.07.2018 23:30 (CET),2208,0,0,18143,0,0,0,0,0,439,36,0,0,6781,27,0,10,0,462,671
BZN|GB,06.07.2018 23:30 - 07.07.2018 00:00 (CET),2079,0,0,17505,127,0,0,0,0,432,37,0,0,6780,27,0,9,0,428,632
BZN|GB,07.07.2018 00:00 - 07.07.2018 00:30 (CET),1633,0,0,16330,246,0,0,0,0,185,20,0,0,6773,27,0,8,0,400,593
BZN|GB,07.07.2018 00:30 - 07.07.2018 01:00 (CET),1630,0,0,13847,244,0,0,0,0,119,21,0,0,6773,27,0,7,0,354,563
BZN|GB,07.07.2018 01:00 - 07.07.2018 01:30 (CET),1627,0,0,13124,247,0,0,0,0,56,21,0,0,6761,26,0,6,0,325,524
BZN|GB,07.07.2018 01:30 - 07.07.2018 02:00 (CET),1631,0,0,12172,243,0,0,0,0,0,21,0,0,6796,27,0,5,0,309,505
BZN|GB,07.07.2018 02:00 - 07.07.2018 02:30 (CET),1628,0,0,11987,243,0,0,0,0,0,21,0,0,6790,26,0,4,0,302,474
BZN|GB,07.07.2018 02:30 - 07.07.2018 03:00 (CET),1630,0,0,11771,242,0,0,0,0,0,20,0,0,6792,27,0,3,0,261,476
BZN|GB,07.07.2018 03:00 - 07.07.2018 03:30 (CET),1627,0,0,11483,243,0,0,0,0,0,19,0,0,6788,27,0,1,0,214,448
BZN|GB,07.07.2018 03:30 - 07.07.2018 04:00 (CET),1573,0,0,11473,400,0,0,0,0,0,19,0,0,6789,27,0,3,0,208,421
BZN|GB,07.07.2018 04:00 - 07.07.2018 04:30 (CET),1564,0,0,11183,437,0,0,0,0,0,19,0,0,6787,27,0,2,0,167,407
BZN|GB,07.07.2018 04:30 - 07.07.2018 05:00 (CET),1564,0,0,10942,280,0,0,0,0,0,19,0,0,6777,27,0,1,0,151,409
BZN|GB,07.07.2018 05:00 - 07.07.2018 05:30 (CET),1479,0,0,11221,265,0,0,0,0,0,19,0,0,6788,27,0,2,0,134,459
BZN|GB,07.07.2018 05:30 - 07.07.2018 06:00 (CET),1478,0,0,11215,299,0,0,0,0,0,19,0,0,6791,26,0,3,0,127,484
BZN|GB,07.07.2018 06:00 - 07.07.2018 06:30 (CET),1481,0,0,10835,242,0,0,0,0,0,18,0,0,6785,26,0,31,0,124,449
BZN|GB,07.07.2018 06:30 - 07.07.2018 07:00 (CET),1484,0,0,11015,241,0,0,0,0,0,18,0,0,6841,26,0,221,0,126,429
BZN|GB,07.07.2018 07:00 - 07.07.2018 07:30 (CET),1531,0,0,11440,375,0,0,0,0,0,18,0,0,6836,27,0,533,0,133,391
BZN|GB,07.07.2018 07:30 - 07.07.2018 08:00 (CET),1534,0,0,11429,305,0,0,0,0,0,18,0,0,6781,27,0,975,0,141,380
BZN|GB,07.07.2018 08:00 - 07.07.2018 08:30 (CET),1532,0,0,12237,241,0,0,0,0,0,29,0,0,6754,27,0,1510,0,148,359
BZN|GB,07.07.2018 08:30 - 07.07.2018 09:00 (CET),1610,0,0,12723,242,0,0,0,0,422,37,0,0,6753,27,0,2160,0,163,309
BZN|GB,07.07.2018 09:00 - 07.07.2018 09:30 (CET),1638,0,0,13377,243,0,0,0,0,418,143,0,0,6754,27,0,2920,0,201,312
BZN|GB,07.07.2018 09:30 - 07.07.2018 10:00 (CET),1633,0,0,13972,343,0,0,0,0,151,166,0,0,6755,27,0,4103,0,273,331
BZN|GB,07.07.2018 10:00 - 07.07.2018 10:30 (CET),1634,0,0,14038,289,0,0,0,0,512,166,0,0,6758,27,0,4490,0,316,358
BZN|GB,07.07.2018 10:30 - 07.07.2018 11:00 (CET),1633,0,0,14032,248,0,0,0,0,465,167,0,0,6826,27,0,5290,0,300,361
BZN|GB,07.07.2018 11:00 - 07.07.2018 11:30 (CET),1630,0,0,14134,251,0,0,0,0,314,137,0,0,6825,27,0,6050,0,286,411
BZN|GB,07.07.2018 11:30 - 07.07.2018 12:00 (CET),1630,0,0,14121,249,0,0,0,0,172,119,0,0,6823,27,0,6740,0,272,413
BZN|GB,07.07.2018 12:00 - 07.07.2018 12:30 (CET),1626,0,0,13865,0,0,0,0,0,158,82,0,0,6836,27,0,7350,0,324,444
BZN|GB,07.07.2018 12:30 - 07.07.2018 13:00 (CET),1627,0,0,13639,0,0,0,0,0,185,55,0,0,6827,27,0,7680,0,316,475
BZN|GB,07.07.2018 13:00 - 07.07.2018 13:30 (CET),1625,0,0,13301,0,0,0,0,0,334,44,0,0,6831,27,0,7910,0,336,536
BZN|GB,07.07.2018 13:30 - 07.07.2018 14:00 (CET),1624,0,0,13132,0,0,0,0,0,289,41,0,0,6821,27,0,8040,0,423,576
BZN|GB,07.07.2018 14:00 - 07.07.2018 14:30 (CET),1623,0,0,13297,0,0,0,0,0,204,39,0,0,6825,27,0,7940,0,522,715
BZN|GB,07.07.2018 14:30 - 07.07.2018 15:00 (CET),1584,0,0,13121,0,0,0,0,0,319,50,0,0,6815,27,0,7780,0,44,467
BZN|GB,07.07.2018 15:00 - 07.07.2018 15:30 (CET),1618,0,0,13191,0,0,0,0,0,274,37,0,0,6821,27,0,7585,0,481,834
BZN|GB,07.07.2018 15:30 - 07.07.2018 16:00 (CET),1660,0,0,13130,0,0,0,0,0,261,48,0,0,6814,27,0,7270,0,457,876
BZN|GB,07.07.2018 16:00 - 07.07.2018 16:30 (CET),1649,0,0,12991,0,0,0,0,0,371,46,0,0,6833,26,0,6900,0,430,993
BZN|GB,07.07.2018 16:30 - 07.07.2018 17:00 (CET),1659,0,0,12991,0,0,0,0,0,239,46,0,0,6881,27,0,6460,0,51,551
BZN|GB,07.07.2018 17:00 - 07.07.2018 17:30 (CET),1657,0,0,13278,0,0,0,0,0,311,90,0,0,6889,26,0,5860,0,519,1126
BZN|GB,07.07.2018 17:30 - 07.07.2018 18:00 (CET),1659,0,0,13105,0,0,0,0,0,169,107,0,0,6936,26,0,5140,0,513,1213
BZN|GB,07.07.2018 18:00 - 07.07.2018 18:30 (CET),1653,0,0,13554,0,0,0,0,0,752,230,0,0,6983,26,0,4450,0,491,1212
BZN|GB,07.07.2018 18:30 - 07.07.2018 19:00 (CET),1657,0,0,14936,0,0,0,0,0,645,278,0,0,7001,26,0,3670,0,489,1161
BZN|GB,07.07.2018 19:00 - 07.07.2018 19:30 (CET),1657,0,0,15207,0,0,0,0,0,599,293,0,0,7050,27,0,2950,0,463,1117
BZN|GB,07.07.2018 19:30 - 07.07.2018 20:00 (CET),1656,0,0,14546,0,0,0,0,0,1069,294,0,0,7045,26,0,2240,0,505,1160
BZN|GB,07.07.2018 20:00 - 07.07.2018 20:30 (CET),1656,0,0,14679,0,0,0,0,0,704,295,0,0,7052,26,0,1630,0,528,1147
BZN|GB,07.07.2018 20:30 - 07.07.2018 21:00 (CET),1656,0,0,14677,0,0,0,0,0,583,284,0,0,7045,26,0,1070,0,563,1132
BZN|GB,07.07.2018 21:00 - 07.07.2018 21:30 (CET),1692,0,0,14592,0,0,0,0,0,741,215,0,0,7043,26,0,597,0,569,1067
BZN|GB,07.07.2018 21:30 - 07.07.2018 22:00 (CET),1701,0,0,14530,0,0,0,0,0,312,198,0,0,7051,27,0,237,0,591,1023
BZN|GB,07.07.2018 22:00 - 07.07.2018 22:30 (CET),1698,0,0,14226,0,0,0,0,0,522,128,0,0,7052,27,0,583,0,579,919
BZN|GB,07.07.2018 22:30 - 07.07.2018 23:00 (CET),1684,0,0,14153,0,0,0,0,0,559,127,0,0,6821,27,0,9,0,529,878
BZN|GB,07.07.2018 23:00 - 07.07.2018 23:30 (CET),1686,0,0,14221,0,0,0,0,0,1045,109,0,0,6748,26,0,13,0,526,869
BZN|GB,07.07.2018 23:30 - 08.07.2018 00:00 (CET),1687,0,0,14093,133,0,0,0,0,349,109,0,0,6751,27,0,11,0,534,869
BZN|GB,08.07.2018 00:00 - 08.07.2018 00:30 (CET),1668,0,0,13119,246,0,0,0,0,5,93,0,0,6748,27,0,9,0,638,887
BZN|GB,08.07.2018 00:30 - 08.07.2018 01:00 (CET),1367,0,0,12292,245,0,0,0,0,0,92,0,0,6748,27,0,7,0,603,874
BZN|GB,08.07.2018 01:00 - 08.07.2018 01:30 (CET),1042,0,0,11730,239,0,0,0,0,0,19,0,0,6754,27,0,5,0,497,839
BZN|GB,08.07.2018 01:30 - 08.07.2018 02:00 (CET),1041,0,0,10999,243,0,0,0,0,0,19,0,0,6756,26,0,3,0,398,843
BZN|GB,08.07.2018 02:00 - 08.07.2018 02:30 (CET),1039,0,0,10658,243,0,0,0,0,0,20,0,0,6863,27,0,1,0,318,817
BZN|GB,08.07.2018 02:30 - 08.07.2018 03:00 (CET),1039,0,0,10076,241,0,0,0,0,0,20,0,0,6958,26,0,-1,0,225,760
BZN|GB,08.07.2018 03:00 - 08.07.2018 03:30 (CET),1039,0,0,9628,242,0,0,0,0,0,20,0,0,6975,27,0,1,0,208,827
BZN|GB,08.07.2018 03:30 - 08.07.2018 04:00 (CET),1041,0,0,9578,243,0,0,0,0,0,20,0,0,6970,27,0,2,0,201,827
BZN|GB,08.07.2018 04:00 - 08.07.2018 04:30 (CET),1042,0,0,9920,243,0,0,0,0,0,20,0,0,6970,27,0,2,0,198,775
BZN|GB,08.07.2018 04:30 - 08.07.2018 05:00 (CET),1044,0,0,9983,242,0,0,0,0,0,20,0,0,6965,27,0,1,0,27,352
BZN|GB,08.07.2018 05:00 - 08.07.2018 05:30 (CET),1044,0,0,9741,245,0,0,0,0,0,20,0,0,7023,27,0,2,0,227,780
BZN|GB,08.07.2018 05:30 - 08.07.2018 06:00 (CET),1045,0,0,9719,352,0,0,0,0,0,19,0,0,7034,26,0,1,0,230,729
BZN|GB,08.07.2018 06:00 - 08.07.2018 06:30 (CET),1046,0,0,9257,234,0,0,0,0,0,18,0,0,7045,26,0,36,0,220,736
BZN|GB,08.07.2018 06:30 - 08.07.2018 07:00 (CET),1044,0,0,9322,245,0,0,0,0,0,18,0,0,7028,26,0,244,0,206,798
BZN|GB,08.07.2018 07:00 - 08.07.2018 07:30 (CET),1043,0,0,9351,242,0,0,0,0,0,18,0,0,7031,26,0,578,0,182,815
BZN|GB,08.07.2018 07:30 - 08.07.2018 08:00 (CET),1038,0,0,9762,285,0,0,0,0,0,18,0,0,7052,27,0,1000,0,175,783
BZN|GB,08.07.2018 08:00 - 08.07.2018 08:30 (CET),1038,0,0,10007,245,0,0,0,0,42,34,0,0,7057,26,0,1560,0,162,783
BZN|GB,08.07.2018 08:30 - 08.07.2018 09:00 (CET),1037,0,0,10098,322,0,0,0,0,150,37,0,0,7048,27,0,2190,0,151,843
BZN|GB,08.07.2018 09:00 - 08.07.2018 09:30 (CET),1038,0,0,10058,243,0,0,0,0,150,133,0,0,7054,26,0,2703,0,171,1006
BZN|GB,08.07.2018 09:30 - 08.07.2018 10:00 (CET),1042,0,0,10649,238,0,0,0,0,151,141,0,0,7062,26,0,3660,0,176,1096
